code	sse	code	volunit	decimal_point	name	pre_close	sse	sec
000713	sz	000713	100.0	2.0	丰乐种业	184.0325002670288	sz	stock_cn
000715	sz	000715	100.0	2.0	中兴商业	7.210000038146973	sz	stock_cn
000716	sz	000716	100.0	2.0	黑芝麻	6.650000095367432	sz	stock_cn
000717	sz	000717	100.0	2.0	中南股份	3010.0056250095367	sz	stock_cn
000718	sz	000718	100.0	2.0	苏宁环球	2754.008125066757	sz	stock_cn
000719	sz	000719	100.0	2.0	中原传媒	1000.0150003433228	sz	stock_cn
000720	sz	000720	100.0	2.0	新能泰山	4.800000190734863	sz	stock_cn
000721	sz	000721	100.0	2.0	西安饮食	1096.0200004577637	sz	stock_cn
000722	sz	000722	100.0	2.0	湖南发展	920.0074996948242	sz	stock_cn
000723	sz	000723	100.0	2.0	美锦能源	7.579999923706055	sz	stock_cn
000725	sz	000725	100.0	2.0	京东方Ａ	8002.006875038147	sz	stock_cn
000726	sz	000726	100.0	2.0	鲁 泰Ａ	6.659999847412109	sz	stock_cn
000727	sz	000727	100.0	2.0	冠捷科技	322.00187492370605	sz	stock_cn
000728	sz	000728	100.0	2.0	国元证券	6.429999828338623	sz	stock_cn
000729	sz	000729	100.0	2.0	燕京啤酒	1208.022500038147	sz	stock_cn
000731	sz	000731	100.0	2.0	四川美丰	24.047499656677246	sz	stock_cn
000732	sz	000732	100.0	2.0	ST泰禾	0.4300000071525574	sz	stock_cn
000733	sz	000733	100.0	2.0	振华科技	91.16000366210938	sz	stock_cn
000735	sz	000735	100.0	2.0	罗 牛 山	6.46999979019165	sz	stock_cn
000736	sz	000736	100.0	2.0	中交地产	1624.0474996566772	sz	stock_cn
000737	sz	000737	100.0	2.0	北方铜业	5.260000228881836	sz	stock_cn
000738	sz	000738	100.0	2.0	航发控制	24.010000228881836	sz	stock_cn
000739	sz	000739	100.0	2.0	普洛药业	17.229999542236328	sz	stock_cn
000750	sz	000750	100.0	2.0	国海证券	5314.0131249427795	sz	stock_cn
000751	sz	000751	100.0	2.0	锌业股份	5122.009999990463	sz	stock_cn
000752	sz	000752	100.0	2.0	*ST西发	8066.0112500190735	sz	stock_cn
000753	sz	000753	100.0	2.0	漳州发展	4.849999904632568	sz	stock_cn
000755	sz	000755	100.0	2.0	山西路桥	4.849999904632568	sz	stock_cn
000756	sz	000756	100.0	2.0	新华制药	21.31999969482422	sz	stock_cn
000757	sz	000757	100.0	2.0	浩物股份	4.079999923706055	sz	stock_cn
000758	sz	000758	100.0	2.0	中色股份	4.679999828338623	sz	stock_cn
000759	sz	000759	100.0	2.0	中百集团	4.449999809265137	sz	stock_cn
000761	sz	000761	100.0	2.0	本钢板材	8002.006875038147	sz	stock_cn
000762	sz	000762	100.0	2.0	西藏矿业	29.1299991607666	sz	stock_cn
000766	sz	000766	100.0	2.0	通化金马	4.739999771118164	sz	stock_cn
000767	sz	000767	100.0	2.0	晋控电力	4866.0025000572205	sz	stock_cn
000768	sz	000768	100.0	2.0	中航西飞	25.719999313354492	sz	stock_cn
000776	sz	000776	100.0	2.0	广发证券	1672.0500001907349	sz	stock_cn
000777	sz	000777	100.0	2.0	中核科技	1416.0600004196167	sz	stock_cn
000778	sz	000778	100.0	2.0	新兴铸管	4.059999942779541	sz	stock_cn
000779	sz	000779	100.0	2.0	甘咨询	728.0474996566772	sz	stock_cn
000782	sz	000782	100.0	2.0	美达股份	5.340000152587891	sz	stock_cn
000783	sz	000783	100.0	2.0	长江证券	5.760000228881836	sz	stock_cn
000785	sz	000785	100.0	2.0	居然之家	6914.0025000572205	sz	stock_cn
000786	sz	000786	100.0	2.0	北新建材	24.459999084472656	sz	stock_cn
000788	sz	000788	100.0	2.0	北大医药	6.769999980926514	sz	stock_cn
000789	sz	000789	100.0	2.0	万年青	7.659999847412109	sz	stock_cn
000790	sz	000790	100.0	2.0	华神科技	5.260000228881836	sz	stock_cn
000791	sz	000791	100.0	2.0	甘肃能源	5.260000228881836	sz	stock_cn
000792	sz	000792	100.0	2.0	盐湖股份	18.739999771118164	sz	stock_cn
000793	sz	000793	100.0	2.0	华闻集团	514.0050001144409	sz	stock_cn
000795	sz	000795	100.0	2.0	英洛华	7.440000057220459	sz	stock_cn
000796	sz	000796	100.0	2.0	*ST凯撒	7746.009375095367	sz	stock_cn
000797	sz	000797	100.0	2.0	中国武夷	3778.008125066757	sz	stock_cn
000798	sz	000798	100.0	2.0	中水渔业	552.0249996185303	sz	stock_cn
000799	sz	000799	100.0	2.0	酒鬼酒	91.23999786376953	sz	stock_cn
000800	sz	000800	100.0	2.0	一汽解放	88.04749965667725	sz	stock_cn
000801	sz	000801	100.0	2.0	四川九洲	7.28000020980835	sz	stock_cn
000802	sz	000802	100.0	2.0	北京文化	7.889999866485596	sz	stock_cn
000803	sz	000803	100.0	2.0	山高环能	568.0524997711182	sz	stock_cn
000806	sz	000806	100.0	2.0	银河退	0.47999998927116394	sz	stock_cn
000807	sz	000807	100.0	2.0	云铝股份	1144.0024995803833	sz	stock_cn
000809	sz	000809	100.0	2.0	铁岭新城	4.039999961853027	sz	stock_cn
000810	sz	000810	100.0	2.0	创维数字	1992.0500001907349	sz	stock_cn
000811	sz	000811	100.0	2.0	冰轮环境	1896.005000114441	sz	stock_cn
000812	sz	000812	100.0	2.0	陕西金叶	5.199999809265137	sz	stock_cn
000813	sz	000813	100.0	2.0	德展健康	3650.0093750953674	sz	stock_cn
000815	sz	000815	100.0	2.0	美利云	984.0574998855591	sz	stock_cn
000816	sz	000816	100.0	2.0	智慧农业	5378.007499933243	sz	stock_cn
000818	sz	000818	100.0	2.0	航锦科技	32.0	sz	stock_cn
000819	sz	000819	100.0	2.0	岳阳兴长	18.600000381469727	sz	stock_cn
000820	sz	000820	100.0	2.0	神雾节能	6786.013750076294	sz	stock_cn
000821	sz	000821	100.0	2.0	京山轻机	20.770000457763672	sz	stock_cn
000822	sz	000822	100.0	2.0	山东海化	6.71999979019165	sz	stock_cn
000823	sz	000823	100.0	2.0	超声电子	344.04749965667725	sz	stock_cn
000825	sz	000825	100.0	2.0	太钢不锈	7490.011874914169	sz	stock_cn
000826	sz	000826	100.0	2.0	启迪环境	3074.0099999904633	sz	stock_cn
000828	sz	000828	100.0	2.0	东莞控股	296.01500034332275	sz	stock_cn
000829	sz	000829	100.0	2.0	天音控股	200.01000022888184	sz	stock_cn
