code	sse	code	volunit	decimal_point	name	pre_close	sse	sec
159825	sz	159825	100.0	3.0	农业ETF	16384.50300002098	sz	etf_cn
159827	sz	159827	100.0	3.0	农业50	18944.500937521458	sz	etf_cn
159828	sz	159828	100.0	3.0	医疗ETF	1280.5034687519073	sz	etf_cn
159830	sz	159830	100.0	3.0	上海金	4.26200008392334	sz	etf_cn
159831	sz	159831	100.0	3.0	黄金	4.4039998054504395	sz	etf_cn
159834	sz	159834	100.0	3.0	金ETF	4.533999919891357	sz	etf_cn
159835	sz	159835	100.0	3.0	创新药业	8448.503093779087	sz	etf_cn
159836	sz	159836	100.0	3.0	创300ET	20224.503406226635	sz	etf_cn
159837	sz	159837	100.0	3.0	生物科技	768.5022812485695	sz	etf_cn
159838	sz	159838	100.0	3.0	医药50	9472.502468764782	sz	etf_cn
159839	sz	159839	100.0	3.0	生物药	0.4339999854564667	sz	etf_cn
159840	sz	159840	100.0	3.0	锂电池50	8960.501281261444	sz	etf_cn
159841	sz	159841	100.0	3.0	证券ETF	18688.501843750477	sz	etf_cn
159842	sz	159842	100.0	3.0	券商ETF	21248.502781271935	sz	etf_cn
159843	sz	159843	100.0	3.0	食品饮料	16896.501187503338	sz	etf_cn
159845	sz	159845	100.0	3.0	中证1000	2498.01362490654	sz	etf_cn
159847	sz	159847	100.0	3.0	中证医疗	0.4790000021457672	sz	etf_cn
159848	sz	159848	100.0	3.0	证券公司	13056.502781271935	sz	etf_cn
159849	sz	159849	100.0	3.0	生物ETF	3072.5011249780655	sz	etf_cn
159850	sz	159850	100.0	3.0	H股50	8448.501093745232	sz	etf_cn
159851	sz	159851	100.0	3.0	金科ETF	1.1519999504089355	sz	etf_cn
159852	sz	159852	100.0	3.0	软件ETF	32256.503812491894	sz	etf_cn
159853	sz	159853	100.0	3.0	科技100	26880.502843737602	sz	etf_cn
159855	sz	159855	100.0	3.0	影视ETF	29952.502968728542	sz	etf_cn
159856	sz	159856	100.0	3.0	互联网50	6400.500343739986	sz	etf_cn
159857	sz	159857	100.0	3.0	光伏ETF	1.0360000133514404	sz	etf_cn
159858	sz	159858	100.0	3.0	创新药指	8448.502093732357	sz	etf_cn
159859	sz	159859	100.0	3.0	生物药30	0.46000000834465027	sz	etf_cn
159861	sz	159861	100.0	3.0	环保ETF	1.1030000448226929	sz	etf_cn
159862	sz	159862	100.0	3.0	食品ETF	19712.503218770027	sz	etf_cn
159863	sz	159863	100.0	3.0	光伏产业	20480.50150001049	sz	etf_cn
159864	sz	159864	100.0	3.0	光伏50	17920.500562489033	sz	etf_cn
159865	sz	159865	100.0	3.0	养殖ETF	12032.500406265259	sz	etf_cn
159866	sz	159866	100.0	3.0	日经ETF	29440.50378125906	sz	etf_cn
159867	sz	159867	100.0	3.0	畜牧ETF	12288.500500023365	sz	etf_cn
159869	sz	159869	100.0	3.0	游戏ETF	1.4980000257492065	sz	etf_cn
159870	sz	159870	100.0	3.0	化工ETF	10752.501937508583	sz	etf_cn
159871	sz	159871	100.0	3.0	有色金属	1.031000018119812	sz	etf_cn
159872	sz	159872	100.0	3.0	车联网	26368.50065624714	sz	etf_cn
159873	sz	159873	100.0	3.0	医疗设备	13056.502781271935	sz	etf_cn
159875	sz	159875	100.0	3.0	新能源	10752.501937508583	sz	etf_cn
159876	sz	159876	100.0	3.0	有色	1.065999984741211	sz	etf_cn
159877	sz	159877	100.0	3.0	医保ETF	15616.500718772411	sz	etf_cn
159880	sz	159880	100.0	3.0	有色50	32512.50090622902	sz	etf_cn
159881	sz	159881	100.0	3.0	有色60	30720.50125002861	sz	etf_cn
159883	sz	159883	100.0	3.0	医疗器械	6400.503343760967	sz	etf_cn
159885	sz	159885	100.0	3.0	低碳ETF	15104.50253123045	sz	etf_cn
159886	sz	159886	100.0	3.0	机械ETF	28672.502499997616	sz	etf_cn
159887	sz	159887	100.0	3.0	银行ETF	24320.50190627575	sz	etf_cn
159888	sz	159888	100.0	3.0	智能车	32256.500812470913	sz	etf_cn
159889	sz	159889	100.0	3.0	智车ETF	24320.50190627575	sz	etf_cn
159890	sz	159890	100.0	3.0	云ETF	1.2280000448226929	sz	etf_cn
159891	sz	159891	100.0	3.0	医疗	3584.5033125281334	sz	etf_cn
159892	sz	159892	100.0	3.0	恒生生物	3328.502218723297	sz	etf_cn
159895	sz	159895	100.0	3.0	物联网50	21760.501968741417	sz	etf_cn
159896	sz	159896	100.0	3.0	物联龙头	18176.50265622139	sz	etf_cn
159898	sz	159898	100.0	3.0	器械ETF	7424.501718759537	sz	etf_cn
159899	sz	159899	100.0	3.0	软件龙头	29184.503687500954	sz	etf_cn
