	model	day2	all_get2	day_get2	test_day2	test_all_get2	test_day_get2	day5	all_get5	day_get5	test_day5	test_all_get5	test_day_get5	day10	all_get10	day_get10	test_day10	test_all_get10	test_day_get10	day20	all_get20	day_get20	test_day20	test_all_get20	test_day_get20	day30	all_get30	day_get30	test_day30	test_all_get30	test_day_get30	day50	all_get50	day_get50	test_day50	test_all_get50	test_day_get50	day70	all_get70	day_get70	test_day70	test_all_get70	test_day_get70	day90	all_get90	day_get90	test_day90	test_all_get90	test_day_get90	day100	all_get100	day_get100	test_day100	test_all_get100	test_day_get100	sum_over_present	choose_k
25	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent560	268.0	43.88685107123707	1.0142105258675804	306.0	8.169451160856031	1.00688766957736	666.0	1169.1681746686124	1.0106631286179686	704.0	50.830963745098515	1.0055958624395098	1265.0	69483.5043744997	1.0088522675495435	1283.0	1316.0236933965637	1.005613804768357	2678.0	66967547.115738906	1.0067514863376392	2699.6666666666665	266960.295482872	1.0046390226530328	4014.0	3428140455.5123124	1.0054846630767615	3897.6666666666665	858847.8446034841	1.0035116711610605	6699.666666666667	106974973441.76407	1.003797809035135	6473.0	47317087.08533312	1.0027338990111305	9338.666666666666	9879816805.40245	1.0024673907889872	8804.0	85670171.38513903	1.002076894252212	12062.333333333334	1341820.33091123	1.0011704031574868	11530.666666666666	1325269.618892557	1.0012233245322046	13407.333333333334	57.79017508462314	1.0003026278605414	12846.333333333334	4792.56817398383	1.0006599250966235	0.014252691964023012	560
26	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent580	261.0	44.84115331671465	1.0146780450745927	280.0	8.945108390687333	1.0078560798725682	665.0	1536.5503972602187	1.0110946204293214	708.0	65.75293281403533	1.0059298062810103	1320.0	142982.65949648604	1.0090333434369427	1347.0	2013.3247913633654	1.0056637461590459	2654.0	80668738.44351336	1.0068833642915764	2659.6666666666665	193738.7248883205	1.0045878573794786	4008.0	4740714940.730537	1.0055742244516055	3891.6666666666665	467535.6015647559	1.0033602963347388	6690.666666666667	161296713686.49307	1.0038645393381167	6496.0	23751961.547914524	1.002617825659931	9391.666666666666	14199183614.133844	1.0024921633210275	8894.0	37734160.82409411	1.0019634808054192	12056.333333333334	2087689.611420259	1.0012076933599643	11540.666666666666	574788.4235677336	1.0011497931926514	13407.333333333334	75.78887633594493	1.0003228569053224	12832.333333333334	4220.012893807351	1.0006507241466827	0.014299268500379103	580
27	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent600	266.0	66.40350684171705	1.01589855400213	274.0	8.770282099959708	1.0079561878586296	667.0	2617.886028877986	1.011869170125334	707.0	108.69234663852085	1.0066536095320875	1318.0	261273.16973638246	1.0095087489152035	1349.0	2099.046299792852	1.0056864093213715	2663.0	166741614.75096378	1.007134589485732	2681.6666666666665	177478.8456035887	1.0045172972997058	4012.0	9424822793.572378	1.0057408958967309	3887.6666666666665	438769.9269738143	1.0033473709414933	6709.666666666667	323721220389.6356	1.0039578063274353	6503.0	26996738.43957695	1.002634746825692	9386.666666666666	24939338491.0626	1.0025536505066488	8897.0	40122414.0162855	1.001969729403112	12052.333333333334	3432445.882439264	1.0012493997843372	11523.666666666666	859996.0993751378	1.0011864963187596	13407.333333333334	86.64564680518788	1.0003328454043172	12823.333333333334	4577.957563899058	1.0006575341128825	0.014576512933525687	600
28	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent620	245.0	55.7434799380712	1.0165466717005642	279.0	7.675734193156982	1.0073316344918097	664.0	3058.7271158316826	1.0121603218477988	704.0	92.24634314929048	1.0064474896752034	1336.0	368327.1415931466	1.0096395221449717	1364.0	1684.7434333990252	1.0054616116655	2649.0	209937365.79090932	1.0072600208924276	2644.6666666666665	144090.3559744539	1.0045014786603694	4023.0	14152691917.316397	1.0058267959470277	3898.6666666666665	370143.93165390403	1.0032941399936515	6678.666666666667	415366388449.8319	1.0040136872018577	6497.0	27790962.65595078	1.0026416578092965	9350.666666666666	34641065415.16253	1.0025987265130771	8868.0	31083926.683461122	1.0019473380586696	12075.333333333334	3515455.5009027845	1.001248999938635	11564.666666666666	760776.7158469481	1.001171674678757	13407.333333333334	94.66763629611329	1.0003394518769213	12804.333333333334	3611.6817130933255	1.0006399825468644	0.01424103624309725	620
29	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent640	254.0	69.08880975788905	1.0168145747238564	281.0	8.432603254670994	1.007616422680862	657.0	3455.3938426792965	1.0124785729569867	680.0	114.64566127092128	1.0069976732767123	1339.0	485874.077895637	1.0098266869221368	1357.0	2280.4847999570175	1.005714232855621	2661.0	302923416.01876557	1.0073659629892326	2662.6666666666665	284584.68610179966	1.0047277604971798	3989.0	18077961906.879044	1.0059383344021322	3892.6666666666665	743565.0545554972	1.0034790327495164	6707.666666666667	648220880149.8495	1.0040629196380269	6531.0	51367310.325115375	1.0027221967894178	9342.666666666666	49982194799.46977	1.002640299720156	8877.0	88374374.02787177	1.0020633054364967	12077.333333333334	3879654.4283724744	1.001256965349842	11543.666666666666	1172651.777295247	1.0012113344034734	13407.333333333334	103.78500106399471	1.0003463123610563	12787.333333333334	5431.774066800988	1.000672768390251	0.01506517337479496	640
30	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent660	254.0	69.08880975788905	1.0168145747238564	279.0	8.287240981306034	1.0076084293041405	654.0	3393.2244900122664	1.012508062638078	683.0	110.69673598395809	1.0069151533890985	1341.0	546579.9381298715	1.0099006183099444	1334.0	1620.2978826035112	1.00555537816502	2659.6666666666665	383992541.4190664	1.0074594930593268	2640.6666666666665	96481.01322805688	1.004355748203585	4015.6666666666665	28271273640.60067	1.0060107989783367	3884.6666666666665	530991.5629069323	1.003399234755693	6679.666666666667	1005179189783.4459	1.004145930879208	6519.0	58638406.045228384	1.002747578159906	9369.666666666666	68813834299.41881	1.0026668965420198	8976.0	77019086.69970506	1.0020251722092328	12065.333333333334	4494245.476051926	1.0012704196569533	11556.666666666666	1084011.5190772673	1.0012031615592412	13417.333333333334	82.38524289153347	1.0003288381901108	12789.333333333334	3446.8747828517103	1.000637079144597	0.014538160812757384	660
31	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent680	257.0	73.24076576304762	1.0168475527955692	267.0	7.117808932248368	1.0073776432797505	670.0	4831.223333842313	1.012741467111368	698.0	175.94779497101493	1.0074346459327337	1324.0	714935.6415641153	1.0102332345192269	1353.0	2762.1154806256877	1.00587361416209	2675.6666666666665	646166586.3083225	1.0076106893241097	2666.6666666666665	170088.6529844889	1.0045267430366778	4004.6666666666665	41342294558.70852	1.006122834835692	3897.6666666666665	739583.3180758491	1.0034731796791536	6684.666666666667	1526782037372.558	1.004205615041001	6533.0	98589313.42121796	1.002821433883556	9354.666666666666	96409624687.16713	1.0027073218071714	8966.0	114413468.34709291	1.0020716643919705	12067.333333333334	4694376.683436246	1.0012738239312782	11541.666666666666	1683250.6150749368	1.0012429006313341	13417.333333333334	73.12254736348156	1.0003199460911938	12768.333333333334	4292.98570071186	1.0006553305003527	0.015297203093053824	680
32	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent700	266.0	84.57819735464912	1.0168229326969598	279.0	8.076837999484393	1.007515557939621	665.0	5024.192456296306	1.0128975325591691	693.0	201.6387427284595	1.0076866467186267	1334.0	890283.360164301	1.0103222472379134	1339.0	2974.4274768548926	1.0059908437726168	2665.6666666666665	879802263.286899	1.0077560235158052	2695.6666666666665	182232.26612128373	1.0045036329600143	4001.6666666666665	59627680903.45817	1.0062195244126981	3935.6666666666665	646470.7252299108	1.0034052808662546	6673.666666666667	1966250337142.0693	1.0042506271166687	6531.0	40179979.83088672	1.0026844847764265	9364.666666666666	126606666434.99713	1.0027336025299816	9011.0	66733321.22354921	1.0020013580507803	12060.333333333334	6478251.734708784	1.0013013043168497	11520.666666666666	1070045.754197596	1.0012057965786205	13417.333333333334	64.73939086915023	1.0003108678840569	12753.333333333334	3757.476165374726	1.0006456476595234	0.015483314149867367	700
33	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent720	263.0	82.9245405299242	1.0169401002922143	275.0	9.520229437240271	1.0082279154860054	620.0	3723.9922799010437	1.0133505127156006	654.0	107.0064104756694	1.0071706768806932	1341.0	1117980.3494444855	1.0104396759029104	1338.0	2121.659440351978	1.005741346831863	2679.6666666666665	1154611282.0245657	1.0078175725104779	2693.0	118637.25629915594	1.0043480164189984	4024.6666666666665	79820742937.41014	1.0062567914223006	3935.0	389538.92182479013	1.0032766956949908	6691.666666666667	2421749594446.4907	1.00427043910364	6507.333333333333	24007346.277873777	1.0026149082273623	9355.666666666666	150442582975.33575	1.002754724057773	8956.0	29435078.85066455	1.0019220880006559	12052.333333333334	7732887.601695862	1.0013168764639298	11468.666666666666	1064800.2593604545	1.001210838075982	13417.333333333334	62.59197015968251	1.0003083529814971	12737.333333333334	3759.696076645484	1.0006465053513571	0.014688628656448821	720
34	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent740	253.0	85.80709549125935	1.0177529835633077	253.0	9.245027491756789	1.008829606140096	649.0	6528.073668542131	1.013626469542084	707.0	126.738785463753	1.0068723444909424	1339.0	1546879.2809565056	1.010700421731728	1387.0	3249.947881209934	1.0058471611332327	2656.0	1717055058.9212878	1.0080381111271646	2700.0	138086.38465249888	1.004393190314049	4025.6666666666665	154359314057.9146	1.0064200943248967	3926.0	691943.1487975405	1.0034310532445057	6702.666666666667	5700717961781.672	1.0043916941079203	6536.333333333333	25732014.232709393	1.0026139330695825	9391.666666666666	289470208305.57	1.002814030219734	9043.0	12304120.503963044	1.0018069434816579	12074.333333333334	9491252.980364783	1.0013314668372835	11504.666666666666	653477.1612599443	1.0011645585652382	13417.333333333334	68.00369660989148	1.0003145353496627	12723.333333333334	3186.5623245459033	1.0006342092499687	0.014887844562368135	740
35	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent760	253.0	85.80709549125935	1.0177529835633077	252.0	8.63673929327551	1.0085923594377924	664.0	7569.315739386677	1.0135424730163605	699.0	109.1871522825574	1.006736556879877	1332.0	1664516.9519042387	1.01081257660045	1349.0	1829.4886363333603	1.0055839473936294	2684.0	2483890297.997802	1.0080925887133787	2696.0	119448.36854426745	1.0043457059261238	4011.6666666666665	203356143999.20776	1.0065117349353176	3915.0	759123.4747416049	1.003464459887365	6692.666666666667	7481829278573.286	1.0044390743166585	6517.0	30723723.48867442	1.002648975063036	9365.666666666666	389409232461.1587	1.0028536096709255	8997.666666666666	15304721.394799916	1.0018403538361809	12068.333333333334	11299569.679765427	1.001346599142612	11435.0	893657.1759448308	1.0011990635153334	13417.333333333334	69.40843710949405	1.000316059707214	12692.666666666666	4033.664647118038	1.0006543263724705	0.014472249343409849	760
36	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent780	261.0	96.51489663331184	1.0176625898421183	255.0	8.19808251564958	1.0082847192740405	654.0	7429.564169776099	1.013722075728109	668.0	83.2626602079499	1.0066417198103692	1331.0	1883347.1117216998	1.0109145516575455	1360.0	1307.4849328837104	1.0052903126864836	2659.0	2996900480.1830044	1.008240174968716	2634.0	102120.68472423517	1.0043884586755298	4018.6666666666665	310950537629.2273	1.0066067236945582	3864.0	704927.5039271117	1.003491030393176	6688.666666666667	11764190578979.787	1.0045097018771418	6451.0	36676969.548924886	1.0027036420005957	9373.666666666666	531288982030.8212	1.0028844092357205	8950.666666666666	14425701.638048206	1.0018434058369439	12073.333333333334	11698613.12726074	1.00134891953702	11404.0	760399.6033736628	1.001188148236548	13417.333333333334	62.20286853744992	1.0003078880752247	12643.666666666666	3928.0403351839213	1.0006547629920917	0.014198991188053345	780
37	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent800	268.0	110.20064413528006	1.0177007393974018	254.0	8.015814610216948	1.0082282200691048	669.0	9251.840612167247	1.01374468942232	669.0	79.65266083502537	1.0065650667208985	1339.0	2284040.3349448624	1.0109946217042491	1335.0	937.8448322772341	1.0051394423897135	2663.0	3951638725.1294165	1.0083324565045466	2591.0	71085.42274689546	1.0043210176173782	4016.6666666666665	414494242763.08405	1.0066820579244846	3843.0	703604.4310827355	1.003509649936744	6676.666666666667	13620183565594.797	1.0045398658037017	6395.0	25252995.391807754	1.002668833407126	9371.666666666666	585777722721.8413	1.0028954738235547	8895.666666666666	12153917.0763774	1.0018355149345377	12072.333333333334	12638031.787422353	1.0013554381311354	11348.0	580387.436491278	1.0011701810574827	13417.333333333334	57.7604077627706	1.0003023638648818	12590.666666666666	3428.9066979021836	1.0006467194169546	0.013989125344943898	800
38	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent820	268.0	110.20064413528006	1.0177007393974018	253.0	8.277259419119904	1.0083887924483081	655.0	8558.32099888992	1.0139198993610095	660.0	109.68389220766629	1.0071429697507661	1338.0	2508123.6381343175	1.011073602954502	1324.0	876.0660434662957	1.005130519201229	2679.0	4692925981.496909	1.0083471954190237	2602.0	62118.76342773924	1.004250670135825	4002.6666666666665	461227303369.0562	1.0067323772431374	3795.0	481275.2755027388	1.0034536959461138	6702.666666666667	16112297971443.93	1.0045473984822109	6405.0	19213820.1014575	1.002621876144673	9389.666666666666	620166718179.7299	1.0028960083696281	8868.666666666666	5815580.196088143	1.0017578445364466	12072.333333333334	13861658.444975834	1.0013631037245012	11285.0	458631.82111389376	1.0011558294445855	13417.333333333334	58.97942542382046	1.0003039209133606	12536.666666666666	2729.8495251257077	1.0006313080797888	0.014196791879289794	820
39	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent840	263.0	112.2245286923766	1.018110720748297	256.0	14.35313419939559	1.0104604583175707	657.0	9811.413176560674	1.0140881198126876	652.0	190.8635727157817	1.0080870632395398	1330.0	2688113.472384045	1.0111932714582452	1300.0	1591.4163888818548	1.0056871722239806	2669.0	5255122511.282492	1.0084213498430448	2578.0	122636.15384657984	1.0045553313781823	4020.6666666666665	558318740105.9586	1.0067499703438292	3814.0	621144.6389207108	1.0035035850406693	6674.666666666667	20796117982717.496	1.0046049251216271	6334.0	22545706.503859323	1.002676618898527	9381.666666666666	851489993448.9243	1.0029323692015621	8854.666666666666	6670892.2467984045	1.0017761498201536	12070.333333333334	16174147.817474883	1.0013761296205648	11259.0	467245.3726987049	1.0011601546355497	13417.333333333334	59.687380468752	1.0003048104780412	12513.666666666666	3728.82793468066	1.0006574054081159	0.015488701334196553	840
40	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent860	263.0	112.2245286923766	1.018110720748297	252.0	13.464451444231551	1.0103710812759437	668.0	11297.000498223502	1.0140685412388375	653.0	246.87155581620667	1.008471930702505	1330.0	3029974.7686953004	1.0112842940921238	1276.0	2638.958935329785	1.0061931897175453	2634.0	5224821793.662679	1.0085315128591184	2532.0	102959.59490302819	1.0045688938276056	4005.6666666666665	634068563207.8569	1.0068073098375019	3766.0	745867.1525911324	1.0035970814236623	6692.666666666667	26720129225519.68	1.0046301359975118	6312.0	17686092.53667975	1.0026473969716925	9372.666666666666	1071331039707.9297	1.002959765495433	8800.666666666666	5121059.575435833	1.0017569622940723	12075.333333333334	17005636.183916625	1.0013797166320308	11213.0	431446.25477682304	1.0011577996919083	13419.333333333334	53.59030449718565	1.0002967329850878	12490.666666666666	3107.0599523994624	1.0006440025575418	0.016341121368669387	860
41	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent880	264.0	114.11414129271391	1.0181058960204807	250.0	12.588846157568264	1.010182739601021	665.0	11092.656565123329	1.0141046176574335	652.0	232.55321264036863	1.008392566359634	1338.0	3273515.05964442	1.011274877587132	1273.0	2355.967894542729	1.0061181741439014	2634.0	5890693561.845428	1.008577442695137	2543.0	109319.46817594868	1.0045727629849557	4015.6666666666665	772772717026.8201	1.0068399002935156	3755.0	650325.1141572216	1.0035710020856718	6690.666666666667	33554614638885.695	1.0046657225342404	6263.0	21170156.88720134	1.0026969246119708	9390.666666666666	1415683072753.4578	1.0029838514748095	8785.666666666666	7478762.442039892	1.0018031464115342	12065.333333333334	19818753.849073198	1.0013935664667155	11154.0	621153.1555826794	1.0011966391026315	13419.333333333334	52.58280445631528	1.0002953182628769	12470.666666666666	3917.847927660314	1.000663640761996	0.016135479727359958	880
42	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent900	266.0	133.54885829604942	1.0185705810972803	261.0	14.689946667145358	1.0103488275689823	667.0	13171.22588129682	1.0143231817067817	656.0	248.56377573143965	1.008443525607486	1335.0	3839351.0558651714	1.0114211437943148	1266.0	2836.6042339167475	1.006299667483648	2651.0	7874810431.76348	1.008632647996623	2546.0	111219.52273799894	1.0045741615024866	3997.6666666666665	957068582859.9684	1.0069246761550208	3718.0	728721.2590120463	1.0036373270427228	6699.666666666667	46589957479835.26	1.004708658818022	6244.333333333333	19645133.622266915	1.0026929924058408	9374.666666666666	2041896530993.966	1.0030281391005111	8705.0	8368834.903315464	1.0018328119827935	12073.333333333334	20256531.971917674	1.0013944546067435	11107.333333333334	573175.6342849393	1.0011944238904238	13419.333333333334	49.40288558553934	1.0002906683599992	12428.0	3449.4433727087444	1.0006556677171068	0.016438081822726547	900
43	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent920	260.0	128.0755014248134	1.0188391825196514	251.0	11.859830064871305	1.0099019181535653	659.0	13030.917475908936	1.0144818268704388	643.0	191.8308075792319	1.0082086457495767	1336.0	4176474.029528922	1.0114762644066464	1259.0	2528.218363051562	1.0062428132053574	2672.0	9532692528.557098	1.0086366306322099	2556.0	86111.21976684542	1.0044556697976221	4010.6666666666665	1142559017139.7012	1.0069466292733646	3712.0	664364.9059617678	1.0036182182687905	6704.666666666667	58093416131613.96	1.0047382069907826	6218.333333333333	15413712.815415993	1.0026651536048805	9389.666666666666	2487847403063.037	1.0030443960582696	8746.0	5859767.382676895	1.001783388081395	12068.333333333334	22922024.48126162	1.001405290496649	11106.333333333334	569192.2224384398	1.0011939028205072	13419.333333333334	49.34648673805781	1.0002905832145998	12413.0	2927.4181020853975	1.0006432323326337	0.016169710982340213	920
44	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent940	266.0	139.79181129880766	1.0187455408386854	254.0	12.58029251269074	1.010018877897537	664.0	14493.818651300604	1.0145345501638128	644.0	217.1174261349667	1.0083897159756623	1338.0	4633814.369161943	1.0115375680658736	1260.0	2873.302299820575	1.0063400271359861	2678.6666666666665	10928568877.557089	1.0086664996317223	2558.0	98687.29246757386	1.0045057072805315	4024.6666666666665	1364616990553.4421	1.00696681679276	3704.0	701772.4816025732	1.0036408896755844	6705.666666666667	67265871508580.86	1.004759464739648	6178.333333333333	20077766.429658834	1.0027253347677187	9392.666666666666	2830118669440.406	1.0030571876245484	8756.0	4388751.918088335	1.0017482778800568	12073.333333333334	24142144.997618977	1.0014090096375543	11075.0	409042.2563371599	1.0011674144194138	13419.333333333334	51.39049055465404	1.0002936085831646	12384.0	3232.519664099505	1.0006527498666413	0.016396857546688515	940
45	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent960	266.0	139.79181129880766	1.0187455408386854	254.0	12.58029251269074	1.010018877897537	665.0	14685.99428061	1.0145326310551523	638.0	211.71858168118263	1.0084291481258307	1341.0	4849065.5566008445	1.0115458588588149	1255.0	3373.49746210982	1.0064940675662473	2666.6666666666665	12511326362.805262	1.0087568312433106	2534.0	129883.28601340896	1.0046573753641945	4025.6666666666665	1789030056742.7488	1.007032819301727	3671.0	850750.0581416102	1.0037263135926011	6679.666666666667	88398363440818.47	1.0048191312917447	6111.333333333333	24997340.593331207	1.0027912144848128	9366.666666666666	3908896974567.0894	1.0031002702710206	8678.0	6888503.981604626	1.0018160471686233	12067.333333333334	31203778.09789906	1.0014310032755855	11012.0	551470.6059026433	1.0012012606945766	13419.333333333334	53.02770560596442	1.0002959463015457	12351.0	3994.6250689211975	1.0006716451760775	0.016741572469686883	960
46	/mnt/lustre/users/sanger-dev/sg-users/liubinxu/soft/finiance/stock_data/finiance/train/amount_normalize20_rolling_96_exp_mean_close480_close2880_down_K72_9_240_3_1000_no_1_kparent980	267.0	145.42224344443528	1.0188253467373831	282.0	14.72724633795601	1.009583571792174	669.0	15886.573797146237	1.0145642775207033	650.0	266.5934384789526	1.008630452213733	1336.0	4910560.756126659	1.0115988609308129	1255.0	4552.92172381236	1.0067345474305647	2677.6666666666665	14039649767.1934	1.0087641192099719	2527.0	204997.3098582712	1.0048517604038965	4015.6666666666665	1941348110179.2476	1.007070885578949	3624.0	1622358.6208690777	1.003953542943623	6697.666666666667	101478280978997.56	1.0048268509191531	6071.333333333333	49565982.64010562	1.0029227016800493	9386.666666666666	4676674002546.066	1.0031128186269975	8624.0	12705993.162519384	1.0018985514020495	12052.333333333334	43467406.6456236	1.0014603280633383	10940.0	995243.8111851071	1.0012632051268626	13419.333333333334	55.94107047712518	1.0002999331042635	12280.0	4627.592248197017	1.0006875157077753	0.017448771907737304	980
